process_nm,tmus,texture_rate,rops,pixel_rate,direct_x,shader,open_gl,memory_mb,memory_speed_mhz,memory_type,memory_bandwidth_gbs,boost_clock_mhz,psu_w,min_ram_mb,recom_ram_mb,min_vram_mb,recom_vram_mb,min_os,recom_os,min_direct_x,recom_direct_x,min_hdd_mb,recom_hdd_mb,release_date,name
28.0,52.0,49.0,24.0,22.5,11.15,5.0,4.300000000000001,2048.0,1275.0,5.0,120.0,542.5,400.0,6144.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,46080.0,46080.0,2016-08-25,Fernbus Simulator
20.0,16.0,9.0,,2.0,9.55,3.5,2.6,640.0,787.5,4.0,50.4,,150.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,,,2013-05-01,Fez
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2012-08-28,Fibrillation
28.0,80.0,81.5,28.0,28.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,6144.0,8192.0,,,Windows 8 64-bit,Windows 10 64-bit,9.0,9.0,5120.0,6144.0,2021-02-04,Field of Glory II: Medieval
28.0,40.0,42.5,16.0,17.0,11.6,5.0,4.4,1536.0,1375.0,5.0,88.0,542.5,400.0,4096.0,4096.0,1024.0,1024.0,Windows 7 32-bit,Windows 10 64-bit,9.0,9.0,2048.0,2048.0,2019-07-11,Field of Glory: Empires
,,,,,8.1,1.35,1.35,128.0,211.0,,2.5,,,,1024.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,3072.0,3072.0,2007-11-07,Fiesta Online
55.0,32.0,19.0,,5.0,10.1,4.1,3.0,512.0,400.0,2.0,12.8,,400.0,2048.0,2048.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,9.0,8192.0,8192.0,2012-09-28,Fifa 13
80.0,16.0,12.0,16.0,12.0,10.0,4.0,3.1,512.0,828.0,3.0,106.0,,550.0,1024.0,2048.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,9.0,8192.0,8192.0,2013-09-27,Fifa 14
,,,,,9.0,2.5,1.75,128.0,372.5,1.5,9.75,,,1024.0,1536.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,8192.0,8192.0,2010-10-28,Fifa Manager 11
,,,,,9.0,2.5,1.75,128.0,372.5,1.5,9.75,,,1024.0,1536.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,8192.0,8192.0,2011-10-21,Fifa Manager 12
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1536.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,7168.0,7168.0,2013-10-25,Fifa Manager 14
15.0,104.0,148.0,40.0,61.0,12.05,5.0,4.5,7168.0,1876.0,5.0,208.1,1476.5,425.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,9.0,11.0,2048.0,2048.0,2020-10-29,Fifos Night
28.0,36.0,37.0,16.0,16.5,11.1,5.0,4.25,1024.0,1187.5,5.0,76.0,,425.0,4096.0,4096.0,,,Windows 8 64-bit,Windows 10 64-bit,11.0,11.0,1024.0,1024.0,2020-07-30,Fight Crab
34.0,28.0,25.5,8.0,11.0,11.5,5.0,4.25,1536.0,950.0,4.0,46.4,,400.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,9.0,9.0,,,2021-02-24,Fights in Tight Spaces
28.0,80.0,80.5,32.0,34.0,11.6,5.0,4.4,2560.0,1451.5,5.0,172.9,1060.5,425.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,1024.0,1024.0,2020-04-23,Filament
,,,,,9.0,2.5,2.0,256.0,840.0,3.0,42.55,,175.0,,,,,Windows XP 32-bit,Windows XP 32-bit,8.0,9.0,,,2011-07-28,Fill Up!
22.0,40.0,48.0,16.0,20.0,11.6,5.0,2.15,2048.0,1250.0,5.0,64.0,753.0,375.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,10240.0,10240.0,2020-11-06,Filmmaker Tycoon
28.0,216.0,229.0,80.0,85.0,12.05,5.0,4.45,5120.0,1126.5,2.0,424.3,538.0,600.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,,,20480.0,20480.0,2016-04-05,Final Approach
15.0,188.0,293.0,64.0,102.0,12.05,5.0,4.45,8192.0,1251.0,1.5,256.15,841.5,550.0,8192.0,16384.0,,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,5120.0,5120.0,2019-09-06,Final Archer VR
21.0,152.0,174.0,64.0,71.5,12.05,5.0,4.5,5120.0,1751.5,5.0,280.3,1160.0,525.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,12288.0,12288.0,2019-05-16,Final Assault
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2013-09-06,Final Exam
11.5,152.0,262.5,64.0,110.5,12.05,5.0,4.5,8192.0,1500.5,5.5,384.15,1729.0,500.0,8192.0,12288.0,3072.0,8192.0,Windows 10 64-bit,Windows 10 64-bit,12.0,12.0,102400.0,102400.0,2023-01-01,Final Fantasy 7 Rebirth
40.0,28.0,22.0,8.0,9.5,11.0,5.0,4.1,1024.0,951.0,5.0,60.85,,400.0,2048.0,4096.0,256.0,1024.0,Windows 7 32-bit,Windows 7 64-bit,10.0,10.0,,,2015-05-11,Final Fantasy IV: The After Years
28.0,26.0,24.0,8.0,11.0,11.6,5.0,4.25,1536.0,1012.5,4.0,50.4,390.0,400.0,2048.0,4096.0,,,Windows Vista 64-bit,Windows 7 64-bit,11.0,11.0,20480.0,20480.0,2016-04-14,Final Fantasy IX
13.0,188.0,299.0,56.0,90.0,12.1,3.2,2.3,7168.0,1125.0,2.0,296.0,1613.0,525.0,8192.0,16384.0,2048.0,4096.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,112640.0,163840.0,2021-01-01,Final Fantasy Origin
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,2048.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,,2021-01-01,Final Fantasy Pixel Remaster
34.0,60.0,55.5,24.0,22.0,11.1,5.0,3.8,1536.0,1275.0,5.0,120.0,542.5,400.0,4096.0,6144.0,,,Windows 7 64-bit,Windows 8 64-bit,11.0,11.0,30720.0,30720.0,2015-08-18,Final Fantasy Type-0 HD
28.0,32.0,30.0,16.0,15.0,11.1,5.0,4.25,1024.0,1187.5,5.0,76.0,,400.0,2048.0,4096.0,256.0,1024.0,Windows Vista 32-bit,Windows 7 64-bit,10.0,10.0,1024.0,1024.0,2015-09-24,Final Fantasy V
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,2048.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,,2015-12-16,Final Fantasy VI
11.5,152.0,262.5,64.0,110.5,12.05,5.0,4.5,8192.0,1500.5,5.5,384.15,1729.0,500.0,8192.0,12288.0,3072.0,8192.0,Windows 10 64-bit,Windows 10 64-bit,12.0,12.0,102400.0,102400.0,2021-12-16,Final Fantasy VII Remake
21.0,104.0,128.5,32.0,39.5,12.05,5.0,4.5,3072.0,1751.5,5.0,168.1,1222.0,425.0,2048.0,4096.0,,,Windows 7 32-bit,Windows 7 64-bit,11.0,11.0,5120.0,5120.0,2019-09-03,Final Fantasy VIII Remastered
40.0,30.0,22.0,20.0,15.0,11.0,5.0,3.65,1024.0,1026.0,5.0,80.1,,425.0,1536.0,2048.0,512.0,512.0,Windows Vista 32-bit,Windows Vista 32-bit,9.0,11.0,37888.0,40960.0,2016-05-12,Final Fantasy X / X-2 HD Remaster
,,,,,7.55,0.7,1.2999999999999998,64.0,333.0,,4.65,,,,,,,Windows XP 32-bit,,8.0,9.0,9728.0,6656.0,2003-10-28,Final Fantasy XI
21.0,136.0,174.5,48.0,60.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1278.0,500.0,4096.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,51200.0,51200.0,2018-02-01,Final Fantasy XII: The Zodiac Age
40.0,68.0,53.0,32.0,24.5,11.5,5.0,3.85,1024.0,1050.0,5.0,134.4,,475.0,1024.0,1024.0,256.0,1024.0,Windows XP 32-bit,Windows Vista 32-bit,9.0,11.0,61440.0,61440.0,2014-10-09,Final Fantasy XIII
40.0,68.0,53.0,32.0,24.5,11.5,5.0,3.85,1024.0,1050.0,5.0,134.4,,475.0,1536.0,2048.0,256.0,1024.0,Windows XP 32-bit,Windows 7 32-bit,9.0,11.0,30720.0,30720.0,2014-12-11,Final Fantasy XIII-2
40.0,48.0,36.0,24.0,17.5,11.0,5.0,4.1,896.0,975.0,5.0,110.4,,475.0,1536.0,4096.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,11.0,15360.0,21504.0,2010-09-22,Final Fantasy XIV Online
28.0,128.0,126.5,32.0,32.0,11.1,5.0,4.2,2560.0,1438.5,5.0,228.15,529.0,575.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,20480.0,20480.0,2013-08-27,Final Fantasy XIV: A Realm Reborn
21.0,124.0,152.5,44.0,53.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1222.0,475.0,4096.0,8192.0,2048.0,4096.0,Windows 8 64-bit,Windows 8 64-bit,11.0,11.0,81920.0,81920.0,2021-11-23,Final Fantasy XIV: Endwalker
28.0,96.0,86.5,28.0,25.5,11.1,5.0,4.25,2560.0,1376.0,5.0,192.1,516.5,475.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,30720.0,30720.0,2015-06-23,Final Fantasy XIV: Heavensward
21.0,124.0,152.5,44.0,53.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1222.0,475.0,4096.0,8192.0,1000.0,4000.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,61440.0,61440.0,2019-07-02,Final Fantasy XIV: Shadowbringers
21.0,124.0,152.5,44.0,53.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1222.0,475.0,4096.0,8192.0,,,Windows 7 32-bit,Windows 10 64-bit,9.0,11.0,61440.0,61440.0,2017-06-30,Final Fantasy XIV: Stormblood
15.0,112.0,159.5,40.0,61.5,12.05,5.0,4.5,5120.0,1876.0,5.0,208.1,1487.5,425.0,8192.0,16384.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,102400.0,102400.0,2018-03-06,Final Fantasy XV
13.0,188.0,299.0,56.0,90.0,12.1,3.2,2.3,7168.0,1125.0,2.0,296.0,1613.0,525.0,8192.0,16384.0,2048.0,4096.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,112640.0,163840.0,2021-01-01,Final Fantasy XVI
28.0,128.0,133.5,32.0,33.5,11.6,5.0,4.4,2560.0,1626.0,5.0,256.15,1042.5,650.0,8192.0,8192.0,,,Windows 10 64-bit,,11.0,11.0,5120.0,5120.0,2020-09-15,Final Upgrade
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2017-12-14,Finding Paradise
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2013-12-03,Finding Teddy
27.5,12.0,8.0,8.0,5.0,10.5,4.5,3.5999999999999996,256.0,450.0,3.0,28.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2013-02-14,Fionna fights!
47.5,56.0,37.5,22.0,15.0,10.05,4.05,3.0,704.0,967.0,4.0,89.1,,525.0,4096.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,10240.0,10240.0,2015-04-09,Fire
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,4096.0,8192.0,,,Windows 10 64-bit,Windows 10 64-bit,9.0,9.0,1024.0,1024.0,2021-07-06,Fire Opal
28.0,20.0,21.0,,8.0,11.1,5.0,4.25,2048.0,1076.0,4.0,34.45,525.0,375.0,4096.0,4096.0,,,Windows 7 32-bit,Windows 7 64-bit,9.0,9.0,4096.0,10240.0,2017-12-18,Fire Pro Wrestling World
27.5,12.0,8.0,8.0,5.0,10.5,4.5,3.5999999999999996,256.0,450.0,3.0,28.8,,150.0,2048.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1638.4,1638.4,2012-04-25,Fireburst
55.0,40.0,25.0,16.0,10.0,10.1,4.1,3.2,512.0,993.0,3.0,63.6,,450.0,4096.0,4096.0,,,Windows XP 64-bit,Windows XP 32-bit,9.0,,20480.0,16384.0,2014-07-29,Firefall
11.5,132.0,213.5,64.0,104.0,12.05,5.0,4.5,7168.0,1751.0,5.5,272.15,1621.5,525.0,8192.0,16384.0,,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,25600.0,25600.0,2020-11-17,Firefighting Simulator - The Squad
40.0,76.0,61.5,32.0,26.0,11.0,5.0,4.15,1536.0,1126.0,5.0,144.15,,500.0,6144.0,6144.0,1024.0,2048.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,4096.0,4096.0,2016-02-09,Firewatch
21.0,124.0,152.5,44.0,53.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1222.0,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,1024.0,2048.0,2020-12-17,Fireworks Mania - An Explosive Simulator
60.0,52.0,33.5,22.0,14.0,10.05,4.05,2.6500000000000004,704.0,949.5,4.0,113.55,,500.0,4096.0,4096.0,,,Windows 7 64-bit,Windows 7 64-bit,9.0,9.0,3072.0,3072.0,2015-12-14,First Assault
28.0,116.0,125.5,44.0,49.0,11.6,5.0,4.35,3584.0,1626.5,5.0,256.2,1089.0,625.0,4096.0,8192.0,2048.0,4096.0,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,20480.0,20480.0,2021-04-08,First Class Trouble
34.0,36.0,34.0,16.0,15.5,11.05,5.0,4.199999999999999,1536.0,1225.0,5.0,78.4,,425.0,2048.0,4096.0,1024.0,2048.0,Windows 7 64-bit,Windows 10 64-bit,9.0,11.0,1024.0,1024.0,2021-04-08,First Feudal
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-04-20,First Paradise
41.5,24.0,16.0,,5.5,10.6,4.55,3.65,768.0,650.0,2.5,13.6,,350.0,1024.0,2048.0,,,Windows 7 32-bit,Windows 10 64-bit,9.0,9.0,1024.0,1024.0,2019-09-26,Fishery
28.0,80.0,81.5,28.0,28.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,4096.0,8192.0,1024.0,2048.0,Windows XP 64-bit,Windows 7 64-bit,9.0,11.0,7168.0,7168.0,2015-08-11,Fishing Planet
15.0,108.0,152.5,40.0,61.5,12.05,5.0,4.5,3584.0,1876.0,5.0,208.1,1487.5,425.0,4096.0,8192.0,1024.0,3072.0,Windows Vista 64-bit,Windows 10 64-bit,9.0,9.0,10240.0,10240.0,2018-02-07,Fishing: Barents Sea
15.0,112.0,159.5,40.0,61.5,12.05,5.0,4.5,7168.0,2001.0,5.0,224.1,1487.5,450.0,4096.0,8192.0,,,Windows 10 64-bit,,11.0,12.0,12288.0,12288.0,2020-10-16,Fishing: North Atlantic
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,2048.0,4096.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,10.0,,,2013-06-21,Fist Puncher
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-10-17,Fist of Jesus
,,,,,9.5,3.0,2.05,384.0,595.0,2.5,19.05,,175.0,1536.0,4096.0,,,Windows Vista 32-bit,Windows 7 32-bit,9.0,9.0,3072.0,4096.0,2014-05-10,Fistful of Frags
28.0,88.0,89.5,32.0,34.0,11.6,5.0,4.4,2560.0,1501.5,5.0,176.1,1055.5,450.0,4096.0,8192.0,2048.0,2048.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,3072.0,3072.0,2021-01-01,Fisti-Fluffs
14.0,132.0,212.0,48.0,78.5,12.05,5.5,4.55,8192.0,2001.0,5.0,256.15,1614.0,500.0,8192.0,8192.0,,,Windows 8 64-bit,Windows 10 64-bit,11.0,11.0,11264.0,11264.0,2019-05-28,Five Nights At Freddy's VR: Help Wanted
15.0,172.0,269.0,60.0,96.0,12.05,5.0,4.45,8192.0,1251.0,1.5,256.15,841.5,550.0,8192.0,16384.0,4096.0,8192.0,Windows 10 64-bit,Windows 10 64-bit,12.0,12.0,71680.0,71680.0,2021-12-16,Five Nights at Freddy's: Security Breach
28.0,20.0,21.0,,8.0,11.1,5.0,4.25,2048.0,1076.0,4.0,34.45,525.0,375.0,1024.0,2048.0,1024.0,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2015-03-02,Five Nights at Freddys 3
40.0,6.0,4.0,,3.0,11.5,5.0,4.3,2048.0,700.0,3.0,17.6,,375.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,,,1024.0,2048.0,2016-10-07,Five Nights at Freddys: Sister Location
67.5,10.0,6.0,,3.5,10.05,4.05,2.6500000000000004,384.0,825.0,3.0,18.799999999999997,,450.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,3072.0,3072.0,2013-08-21,Flashback
27.5,4.0,2.5,,1.0,9.55,3.55,2.25,320.0,437.5,2.5,10.8,,150.0,,,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,3584.0,4096.0,2006-06-30,FlatOut 2
40.0,80.0,81.0,40.0,43.0,11.0,5.0,4.15,2560.0,1114.5,5.0,251.95,,625.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,9.0,16384.0,20480.0,2011-12-13,FlatOut 3 - Chaos Destruction
28.0,176.0,162.5,56.0,52.0,11.15,5.0,4.3,3584.0,1376.0,5.0,304.2,451.0,675.0,4096.0,8192.0,1024.0,2048.0,Windows 7 32-bit,Windows 10 64-bit,11.0,11.0,10240.0,10240.0,2017-04-04,Flatout 4: Total Insanity
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,512.0,1024.0,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2021-04-24,Fleeting Iris
28.0,164.0,173.5,60.0,65.0,12.0,5.0,4.4,4096.0,1126.5,2.0,368.2,589.0,550.0,8192.0,8192.0,4096.0,4096.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,40960.0,40960.0,2017-05-18,Flight Sim World
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2015-01-01,Flightless
65.0,22.0,14.0,10.0,8.0,10.5,4.5,2.6500000000000004,416.0,896.0,4.0,63.7,,400.0,4096.0,4096.0,512.0,512.0,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,6144.0,6144.0,2014-05-06,Flockers
21.0,60.0,71.0,24.0,28.5,12.05,2.5,2.25,1024.0,1751.5,2.5,56.1,1189.0,375.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,10.0,11.0,2048.0,2048.0,2020-02-13,Florence
28.0,72.0,69.0,28.0,26.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,4096.0,6144.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,1024.0,1024.0,2019-09-26,Flotsam
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2011-10-27,Flower Shop: Summer in Fairbrook
28.0,104.0,94.5,32.0,29.5,11.1,5.0,4.25,2560.0,1376.0,5.0,216.15,516.0,500.0,2048.0,4096.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,,,2020-04-30,Flying Circus
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-02-12,Fokus
40.0,56.0,47.5,32.0,27.5,11.0,5.0,4.1,1024.0,1025.5,5.0,131.25,,475.0,4096.0,4096.0,512.0,1024.0,Windows XP 64-bit,Windows 7 64-bit,9.0,9.0,,,2013-05-30,Folk Tale
15.0,112.0,159.5,40.0,61.5,12.05,5.0,4.5,5120.0,1876.0,5.0,208.1,1487.5,425.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,15360.0,15360.0,2020-04-30,Follia - Dear father
15.0,172.0,269.0,60.0,96.0,12.05,5.0,4.45,8192.0,1251.0,1.5,256.15,841.5,550.0,8192.0,16384.0,,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,5120.0,5120.0,2020-01-06,Food Factory VR
21.0,124.0,152.5,44.0,53.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1222.0,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,15360.0,15360.0,2021-01-01,Food Truck Simulator
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2013-09-17,FootLOL: Epic Fail League
27.5,12.0,8.0,8.0,5.0,10.5,4.5,3.5999999999999996,256.0,450.0,3.0,28.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2004-11-05,Football Manager 2005
65.0,2.0,1.0,,1.0,9.0,2.5,1.75,320.0,375.0,1.0,12.0,,175.0,,1024.0,,,Windows 98,Windows XP 32-bit,8.0,9.0,,2048.0,2005-10-21,Football Manager 2006
27.5,28.0,14.0,8.0,4.0,10.5,4.55,3.65,128.0,588.5,2.5,18.8,,150.0,,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2012-11-02,Football Manager 2013
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,3072.0,3072.0,2013-10-31,Football Manager 2014
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,9.0,3072.0,3072.0,2014-11-30,Football Manager 2015
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,2048.0,2048.0,,,Windows Vista 32-bit,Windows 7 32-bit,9.0,9.0,3072.0,3072.0,2015-11-13,Football Manager 2016
28.0,28.0,23.0,8.0,10.0,11.1,5.0,4.25,1024.0,979.0,3.0,31.3,,325.0,2048.0,4096.0,,,Windows 7 32-bit,Windows 7 64-bit,9.0,9.0,3072.0,3072.0,2016-11-04,Football Manager 2017
28.0,28.0,23.0,8.0,10.0,11.1,5.0,4.25,1024.0,979.0,3.0,31.3,,325.0,2048.0,4096.0,,,Windows Vista 32-bit,Windows 7 64-bit,9.0,9.0,7168.0,7168.0,2017-11-10,Football Manager 2018
28.0,28.0,23.0,8.0,10.0,11.1,5.0,4.25,1024.0,979.0,3.0,31.3,,325.0,2048.0,4096.0,,,Windows Vista 32-bit,Windows 7 64-bit,9.0,9.0,7168.0,7168.0,2018-11-02,Football Manager 2019
28.0,28.0,23.0,8.0,10.0,11.1,5.0,4.25,1024.0,979.0,3.0,31.3,,325.0,2048.0,4096.0,,,Windows Vista 32-bit,Windows 7 64-bit,9.0,9.0,7168.0,7168.0,2019-11-19,Football Manager 2020
28.0,36.0,37.0,16.0,16.5,11.1,5.0,4.25,1024.0,1187.5,5.0,76.0,,425.0,4096.0,4096.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,7168.0,7168.0,2020-11-24,Football Manager 2021
60.0,32.0,18.5,14.0,9.0,10.05,4.05,2.7,320.0,815.0,3.0,45.75,,425.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 10 64-bit,9.0,9.0,2048.0,2048.0,2020-01-09,Football School
28.0,128.0,131.5,32.0,33.0,11.15,5.0,4.25,2560.0,1501.0,5.0,240.15,1029.0,650.0,4096.0,8192.0,2048.0,2048.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2017-02-14,For Honor
28.0,52.0,49.0,24.0,22.5,11.15,5.0,4.300000000000001,2048.0,1275.0,5.0,120.0,542.5,400.0,4096.0,4096.0,512.0,2048.0,Windows 7 64-bit,Windows 10 64-bit,9.0,11.0,3072.0,3072.0,2018-04-19,For The King
60.0,40.0,25.0,6.0,6.5,10.05,4.05,2.55,512.0,650.0,2.5,28.0,,400.0,1024.0,1024.0,,,Windows XP 32-bit,Windows 10 64-bit,9.0,9.0,1024.0,1024.0,2020-07-30,For the People
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-12-15,Forbidden Sanctity
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-01-14,Force of nature
52.5,40.0,25.0,8.0,7.5,10.5,4.5,3.1500000000000004,768.0,850.0,4.0,54.400000000000006,,400.0,2048.0,8192.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,5120.0,5120.0,2013-10-24,Forced
40.0,78.0,64.0,36.0,28.5,11.0,5.0,4.15,1664.0,1162.5,5.0,164.0,,550.0,4096.0,8192.0,512.0,1024.0,Windows 7 32-bit,Windows 7 64-bit,10.0,10.0,6144.0,6144.0,2016-03-29,Forced Showdown
28.0,72.0,72.5,28.0,28.0,11.55,5.0,4.35,2048.0,1451.0,5.0,161.7,1004.0,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,,,2021-03-01,Foregone
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-11-28,Foresight
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-07-18,Forest of Suns
