game_name,KNN50-Feasible_avg_ppw,KNN50-Feasible_avg_tdp,KNN50-Feasible_avg_psu,KNN50-Feasible_gpu_names,KNN50-Feasible-PPW-Top5_avg_ppw,KNN50-Feasible-PPW-Top5_avg_tdp,KNN50-Feasible-PPW-Top5_avg_psu,KNN50-Feasible-PPW-Top5_gpu_names,Power-Top5_avg_ppw,Power-Top5_avg_tdp,Power-Top5_avg_psu,Power-Top5_gpu_names,UtilityFormula-Top5_avg_ppw,UtilityFormula-Top5_avg_tdp,UtilityFormula-Top5_avg_psu,UtilityFormula-Top5_gpu_names,ML-Utility-Top5_avg_ppw,ML-Utility-Top5_avg_tdp,ML-Utility-Top5_avg_psu,ML-Utility-Top5_gpu_names,LTR-Utility-Top5_avg_ppw,LTR-Utility-Top5_avg_tdp,LTR-Utility-Top5_avg_psu,LTR-Utility-Top5_gpu_names
Life is Strange: Episode 4 - Dark Room,0.00035893316154585864,177.32,464.0,"GeForce GTX 260, GeForce GTX 260 Rev. 2, GeForce GTX 260 OEM, GeForce GTX 260 Core 216 Rev. 2, GeForce GTX 260 Core 216, Radeon HD 6850, GeForce GTX 560 Ti, GeForce GTX 560 Ti OEM, FireStream 9350, FirePro V7800P, FirePro V7800, Radeon HD 6850 1440SP Edition, Radeon HD 5850, Radeon HD 6870, Radeon HD 6870 1600SP Edition, GeForce GTX 275 PhysX Edition, GeForce GTX 275, GeForce GTX 280, GeForce GTX 560 Ti 448, GeForce GTX 570, GeForce GTX 570 Rev. 2, FirePro W4000, FirePro R5000, FirePro W5000 DVI, FirePro W5000, FireStream 9370, FirePro V8800, FirePro V9800, FirePro V9800P, Tesla C1080, Tesla C1060, Quadro FX 5800, Tesla M1060, Radeon HD 7850, GeForce GTX 470, Radeon HD 5870 Mac Edition, Radeon HD 6930, Radeon HD 5870 Eyefinity 6, Radeon HD 5870, Radeon Sky 500, FirePro W7000, FirePro S7000, Radeon HD 7870 GHz Edition, Radeon HD 8870 OEM, GeForce GTX 285 Mac Edition, GeForce GTX 285, FirePro V7900, FirePro V7900 SDI, Radeon HD 6950, Tesla X2070",0.0008018861214319865,105.0,330.0,"FirePro W4000, FirePro W5000 DVI, FirePro W5000, FirePro S7000, FirePro W7000",0.012458259548459735,36.4,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, RTX PRO 4000 Blackwell SFF, Ryzen Z2 Go GPU",0.007496846284185137,55.6,230.0,"RTX PRO 4000 Blackwell SFF, Arc A350, Radeon RX 7400, RTX PRO 2000 Blackwell, RTX 4000 SFF Ada Generation",0.012458259548459735,36.4,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z2 Extreme GPU, Ryzen AI Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z2 Go GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
Loading Human,0.000258285941128829,106.71428571428571,315.0,"Radeon HD 6570 OEM, FirePro V3900, GeForce GT 440 OEM, GeForce GT 640 OEM, FirePro V4800, GeForce GT 640, GeForce GT 130 Mac Edition, GeForce GT 230, GeForce 9600 GSO 512, Quadro FX 1800, GeForce GTX 745 OEM, GeForce 8800 GTS Core 112, GeForce GTS 450, GeForce GTS 450 Rev. 2, GeForce GT 140 OEM, GeForce 9600 GT Rev. 2, GeForce 9600 GT, GeForce 8800 GTS 640, GeForce 8800 GTS 320, Quadro FX 5600, Quadro FX 5600 Mac Edition, Tesla C870, GeForce 8800 GTX, GeForce 9600 GSO, GeForce 8800 GS, GeForce GTX 460 SE v2, Quadro VX 200, GeForce GTX 465, Quadro FX 3700, GeForce GTX 460 SE, GeForce 9800 GT, GeForce 8800 GT, GeForce 8800 GT Mac Edition, GeForce GTX 460 OEM, GeForce 8800 GTS 512, Quadro FX 3800, Radeon HD 5690, GeForce GTX 560 OEM, GeForce 9600 GS OEM, Radeon HD 5730, Radeon HD 5670, Radeon HD 7670 OEM, Radeon HD 6670, FirePro V4900, GeForce GT 545 OEM, GeForce GTX 555 OEM, GeForce GTX 560 SE, GeForce GT 645 OEM, GeForce 9600 GT Green Edition, GeForce GTX 460",0.0005536769739469162,109.8,340.0,"GeForce GTX 745 OEM, GeForce GT 645 OEM, GeForce GT 640 OEM, Quadro FX 5600, Tesla C870",0.013146208467937653,36.8,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, RTX PRO 4000 Blackwell SFF",0.007442401051521301,46.6,220.0,"RTX PRO 4000 Blackwell SFF, Arc A350, RTX PRO 2000 Blackwell, Iris Xe MAX Graphics, Radeon RX 7400",0.01178754272915068,36.8,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z1 Extreme GPU, Ryzen Z2 Go GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
Lock On Flaming Cliffs 3,0.0003234503592791082,136.32,380.2083333333333,"Xbox One GPU, Xbox One S GPU, GeForce GTX 645 OEM, FirePro V5800, FirePro V5800 DVI, GeForce GTS 240 OEM, GeForce GTS 250, Radeon R7 250XE, Radeon R7 350 640SP, Radeon R7 250X, Radeon HD 6790, GeForce 9800 GTX, Radeon HD 7770 GHz Edition, Radeon HD 8760 OEM, GeForce 9800 GT Rebrand, GeForce GTS 150 OEM, GeForce 9800 GTX+, Radeon HD 5830, Radeon HD 4890, Radeon HD 5770 Mac Edition, Radeon HD 6770, Radeon HD 5770, GeForce 8800 GT Mac Edition, GeForce 9800 GT, GeForce 8800 GT, FirePro V8750, FireStream 9270, Radeon HD 4870, GeForce GTX 460 v2, GeForce GTX 560 SE, GeForce GTX 555 OEM, GeForce GT 645 OEM, FirePro V8700, Radeon HD 4870 Mac Edition, GeForce GTX 260 OEM, GeForce GTX 260, GeForce GTX 260 Rev. 2, GeForce GTX 260 Core 216 Rev. 2, GeForce GTX 260 Core 216, GeForce GTX 460 SE v2, GeForce GTX 275 PhysX Edition, GeForce GTX 275, GeForce GTX 460 v2 ES, GeForce GTX 560, Radeon HD 7720 OEM, Radeon HD 6850, GeForce GTX 560 Ti OEM, GeForce GTX 560 Ti, Radeon HD 6870, FireStream 9350",0.0007706423856031436,72.0,250.0,"Radeon R7 350 640SP, Radeon HD 8760 OEM, Radeon HD 7770 GHz Edition, Radeon R7 250X, GeForce GTX 645 OEM",0.012458259548459735,36.4,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, RTX PRO 4000 Blackwell SFF, Ryzen Z2 Go GPU",0.007442401051521301,46.6,220.0,"RTX PRO 4000 Blackwell SFF, Arc A350, Iris Xe MAX Graphics, Radeon RX 7400, RTX PRO 2000 Blackwell",0.012458259548459734,36.4,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z2 Extreme GPU, Ryzen AI Z2 Extreme GPU, Ryzen Z2 Go GPU, Ryzen Z2 GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
London 2012: The Official Olympics Video Game,0.0003041505141859101,132.88,371.875,"GeForce 9800 GT, GeForce 8800 GT Mac Edition, GeForce 8800 GT, Radeon HD 4850, FireStream 9250, GeForce GTX 645 OEM, FirePro V5800, FirePro V5800 DVI, GeForce 9800 GT Rebrand, GeForce GTS 150 OEM, GeForce GTS 250, FireStream 9270, Radeon HD 4870, FirePro V8750, Radeon HD 4890, GeForce GTX 555 OEM, GeForce GTX 560 SE, GeForce GT 645 OEM, Radeon HD 5830, FirePro V8700, Radeon HD 4870 Mac Edition, GeForce GTX 460 v2, Xbox One GPU, Xbox One S GPU, GeForce 8800 GTS 512, Radeon HD 6790, Quadro FX 3700, Quadro FX 3800, GeForce GTS 240 OEM, GeForce 9800 GTX, GeForce 9800 GTX+, GeForce GTX 260 Rev. 2, GeForce GTX 260, GeForce GTX 260 OEM, GeForce GTX 260 Core 216, GeForce GTX 260 Core 216 Rev. 2, Radeon R7 250XE, Radeon R7 350 640SP, Quadro CX, Quadro FX 4800, Quadro FX 4800 Mac Edition, Radeon R7 250X, Radeon HD 7770 GHz Edition, Radeon HD 8760 OEM, GeForce GTX 460, GeForce GTX 560, GeForce GTX 460 v2 ES, GeForce GTX 560 Ti, GeForce GTX 560 Ti OEM, Radeon HD 6850",0.0007706423856031436,72.0,250.0,"Radeon R7 350 640SP, Radeon HD 8760 OEM, Radeon HD 7770 GHz Edition, Radeon R7 250X, GeForce GTX 645 OEM",0.013146208467937653,36.8,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, RTX PRO 4000 Blackwell SFF",0.007442401051521301,46.6,220.0,"RTX PRO 4000 Blackwell SFF, Arc A350, Iris Xe MAX Graphics, RTX PRO 2000 Blackwell, Radeon RX 7400",0.012308264871438346,36.8,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z2 Extreme GPU, Ryzen AI Z2 Extreme GPU, Ryzen Z1 Extreme GPU, Ryzen Z2 Go GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
Long Gone Days,0.00042514989086272326,95.66,298.9583333333333,"Radeon 520 OEM, Radeon 625 OEM, Radeon HD 8730 OEM, Radeon HD 7730, Radeon R7 350 Fake Card, Radeon R7 350, Radeon R7 250E, Radeon HD 8740 OEM, Radeon HD 7750, Radeon R7 450 OEM, Radeon HD 7670 OEM, FirePro V4900, Radeon HD 6670, FirePro W4100, Quadro K2000, Quadro K2000D, FirePro W600, Radeon R7 250XE, GeForce 8800 Ultra, Radeon R7 350 640SP, GeForce GTX 550 Ti, Radeon R7 250X, Radeon HD 7770 GHz Edition, Radeon HD 8760 OEM, Xbox One GPU, Radeon HD 6750, Radeon HD 5750, Xbox One S GPU, FirePro V5800 DVI, FirePro V5800, Radeon HD 4850, FireStream 9250, GeForce GTX 645 OEM, GeForce GTS 240 OEM, Radeon HD 6790, Radeon HD 5770 Mac Edition, GeForce 9800 GTX, GeForce 9800 GTX+, Radeon HD 6770, Radeon HD 5770, GeForce GTX 460 v2, Radeon HD 7720 OEM, GeForce GTS 250, Radeon HD 4890, GeForce 9800 GT Rebrand, GeForce GTX 555 OEM, GeForce GTX 560 SE, GeForce GTS 150 OEM, GeForce GT 645 OEM, GeForce GTX 460 v2 ES",0.0007716968163315738,66.0,240.0,"Radeon R7 350 640SP, Radeon HD 8760 OEM, Radeon HD 7770 GHz Edition, Radeon R7 250X, Radeon 625 OEM",0.013146208467937653,36.8,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, RTX PRO 4000 Blackwell SFF",0.007455002750669207,52.0,230.0,"RTX PRO 4000 Blackwell SFF, Iris Xe MAX Graphics, Arc A350, RTX PRO 2000 Blackwell, RTX 4000 SFF Ada Generation",0.01178754272915068,36.8,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z1 Extreme GPU, Ryzen Z2 Go GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
Lords Of Football,0.00024242621562916108,110.14,316.0,"Quadro FX 1800, GeForce 9600 GSO, GeForce 8800 GS, GeForce 7900 GTX, GeForce 9600 GSO 512, GeForce GT 230, Radeon HD 4830, Radeon HD 4750, GeForce GT 140 OEM, GeForce 9600 GT, GeForce 9600 GT Rev. 2, Radeon HD 4770, Radeon HD 4870 Mac Edition, FirePro V8700, Radeon HD 4855, Quadro VX 200, Quadro FX 3700, GeForce 8800 GT Mac Edition, GeForce 9800 GT, GeForce 8800 GT, FirePro V8750, FireStream 9270, Radeon HD 4870, GeForce 8800 GTS Core 112, GeForce 8800 GTS 640, GeForce 8800 GTS 320, Radeon HD 4860, Radeon HD 6670, Radeon HD 7670 OEM, FirePro V4900, GeForce 8800 GTS 512, Quadro FX 3800, GeForce 9600 GT Green Edition, Radeon HD 4850, FireStream 9250, FirePro W4100, Quadro K2000, Quadro K2000D, FirePro W600, FirePro V5800 DVI, FirePro V5800, GeForce 9600 GTX, Radeon HD 4890, GeForce GTX 645 OEM, Quadro FX 5600 Mac Edition, Tesla C870, Quadro FX 5600, GeForce 8800 GTX, GeForce GTX 460 SE v2, GeForce 7900 GTO",0.0006066486925972619,77.6,290.0,"FirePro W4100, GeForce GTX 645 OEM, Quadro K2000D, Quadro K2000, Tesla C870",0.013146208467937653,36.8,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, RTX PRO 4000 Blackwell SFF",0.007442401051521301,46.6,220.0,"RTX PRO 4000 Blackwell SFF, Arc A350, Iris Xe MAX Graphics, RTX PRO 2000 Blackwell, Radeon RX 7400",0.012308264871438346,36.8,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z2 Extreme GPU, Ryzen AI Z2 Extreme GPU, Ryzen Z1 Extreme GPU, Ryzen Z2 Go GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
Lords Of The Fallen 2,0.0004637632240444936,184.94,490.4255319148936,"FirePro V8800, FireStream 9370, FirePro V9800, FirePro V9800P, Radeon HD 5870 Mac Edition, Radeon HD 6930, Radeon HD 5870, Radeon HD 5870 Eyefinity 6, Radeon HD 6870 1600SP Edition, FirePro S7000, Radeon Sky 500, FirePro W7000, Radeon HD 7870 GHz Edition, Radeon HD 8870 OEM, Radeon HD 7850, FirePro V7900, FirePro V7900 SDI, Radeon HD 6850 1440SP Edition, Radeon HD 5850, FirePro V7800P, FirePro V7800, FireStream 9350, Radeon HD 6950, Zhongshan Subor Z+ GPU, FirePro D300, FirePro W7100, Radeon HD 7950 Monica BIOS 1, FirePro D500, Radeon HD 7950, FirePro S9010, Radeon HD 7950 Mac Edition, GRID K260Q, GRID K200, GRID K240Q, GRID K220Q, GRID K280Q, FirePro S7150, GeForce GTX 580 Rev. 2, GeForce GTX 580, Playstation 4 GPU, Playstation 4 Slim GPU, Radeon HD 6970, Radeon HD 8860 OEM, FirePro W8000, Radeon R9 285, Radeon R9 380 OEM, Radeon R9 380, Quadro K5000 SYNC, FirePro S9050, FirePro S9000",0.0009906466078888523,104.4,375.0,"Zhongshan Subor Z+ GPU, Playstation 4 GPU, Playstation 4 Slim GPU, Quadro K5000 SYNC, FirePro W7100",0.010940090801034655,53.2,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, RTX PRO 4000 Blackwell SFF, RTX PRO 2000 Blackwell, RTX 4000 SFF Ada Generation",0.007080697502408709,60.6,240.0,"RTX PRO 4000 Blackwell SFF, Arc Pro A40, Radeon RX 7400, RTX PRO 2000 Blackwell, RTX 4000 SFF Ada Generation",0.010940090801034655,53.2,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z2 Extreme GPU, Ryzen AI Z2 Extreme GPU, RTX 4000 SFF Ada Generation, RTX PRO 2000 Blackwell",0.007209877337728228,60.6,240.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, RTX A1000, RTX 4000 SFF Ada Generation"
Lords of the Black Sun,0.0003234503592791082,136.32,380.2083333333333,"Xbox One GPU, Xbox One S GPU, GeForce GTX 645 OEM, FirePro V5800, FirePro V5800 DVI, GeForce GTS 240 OEM, GeForce GTS 250, Radeon R7 250XE, Radeon R7 350 640SP, Radeon R7 250X, Radeon HD 6790, GeForce 9800 GTX, Radeon HD 7770 GHz Edition, Radeon HD 8760 OEM, GeForce 9800 GT Rebrand, GeForce GTS 150 OEM, GeForce 9800 GTX+, Radeon HD 5830, Radeon HD 4890, Radeon HD 5770 Mac Edition, Radeon HD 6770, Radeon HD 5770, GeForce 8800 GT Mac Edition, GeForce 9800 GT, GeForce 8800 GT, FirePro V8750, FireStream 9270, Radeon HD 4870, GeForce GTX 460 v2, GeForce GTX 560 SE, GeForce GTX 555 OEM, GeForce GT 645 OEM, FirePro V8700, Radeon HD 4870 Mac Edition, GeForce GTX 260 OEM, GeForce GTX 260, GeForce GTX 260 Rev. 2, GeForce GTX 260 Core 216 Rev. 2, GeForce GTX 260 Core 216, GeForce GTX 460 SE v2, GeForce GTX 275 PhysX Edition, GeForce GTX 275, GeForce GTX 460 v2 ES, GeForce GTX 560, Radeon HD 7720 OEM, Radeon HD 6850, GeForce GTX 560 Ti OEM, GeForce GTX 560 Ti, Radeon HD 6870, FireStream 9350",0.0007706423856031436,72.0,250.0,"Radeon R7 350 640SP, Radeon HD 8760 OEM, Radeon HD 7770 GHz Edition, Radeon R7 250X, GeForce GTX 645 OEM",0.012458259548459735,36.4,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, RTX PRO 4000 Blackwell SFF, Ryzen Z2 Go GPU",0.007442401051521301,46.6,220.0,"RTX PRO 4000 Blackwell SFF, Arc A350, Iris Xe MAX Graphics, Radeon RX 7400, RTX PRO 2000 Blackwell",0.012458259548459734,36.4,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z2 Extreme GPU, Ryzen AI Z2 Extreme GPU, Ryzen Z2 Go GPU, Ryzen Z2 GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
Lost Planet 3,0.00042424042446357897,178.28,467.3469387755102,"Radeon HD 6850, FirePro V7800P, FirePro V7800, FireStream 9350, Radeon HD 5850, Radeon HD 6850 1440SP Edition, Radeon HD 6870, GeForce GTX 560 Ti 448, GeForce GTX 570 Rev. 2, GeForce GTX 570, Radeon HD 6870 1600SP Edition, FirePro W5000, FirePro W4000, FirePro R5000, FirePro W5000 DVI, Tesla C1080, Tesla M1060, Quadro FX 5800, Tesla C1060, GeForce GTX 280, GeForce GTX 480, Tesla M2090, Tesla X2090, Tesla C2090, FirePro V8800, FireStream 9370, FirePro V9800P, FirePro V9800, GeForce GTX 580 Rev. 2, GeForce GTX 580, Radeon HD 7850, Radeon HD 5870 Mac Edition, Radeon HD 6930, Radeon HD 5870, Radeon HD 5870 Eyefinity 6, Radeon Sky 500, FirePro S7000, FirePro W7000, Radeon HD 8870 OEM, Radeon HD 7870 GHz Edition, GeForce GTX 285 Mac Edition, GeForce GTX 285, FirePro V7900, FirePro V7900 SDI, Zhongshan Subor Z+ GPU, Radeon HD 6950, Radeon HD 7950 Monica BIOS 2, FirePro D300, Radeon HD 7950 Monica BIOS 1, FirePro W7100",0.0009700606658178217,82.0,250.0,"Zhongshan Subor Z+ GPU, Radeon HD 7950 Monica BIOS 2, FirePro W5000, FirePro W4000, FirePro W5000 DVI",0.012458259548459735,36.4,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, RTX PRO 4000 Blackwell SFF, Ryzen Z2 Go GPU",0.00687609508207866,60.6,240.0,"RTX PRO 4000 Blackwell SFF, RTX PRO 2000 Blackwell, Radeon RX 7400, RTX 4000 SFF Ada Generation, T1000 8 GB",0.012458259548459735,36.4,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z2 Extreme GPU, Ryzen AI Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z2 Go GPU",0.006148158311843872,61.6,240.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, RTX A1000, Quadro M3000 SE"
Lost Sea,0.0006305770896350187,187.12,478.0,"Radeon R9 370, Radeon R7 265X OEM, Radeon R9 270, Radeon R9 370X, Radeon HD 7870 XT, Radeon R9 270X, GeForce GTX 760, GeForce GTX 660 Ti, GeForce GTX 760 Ti OEM Rebrand, GeForce GTX 670, GeForce GTX 760 Ti OEM, GeForce GTX 680, GeForce GTX 680 Mac Edition, Radeon HD 8860 OEM, Radeon R9 280X, Radeon HD 7970 GHz Edition, Radeon HD 6970, Radeon R9 280, Radeon Pro WX 5100, Radeon HD 8950 OEM, Radeon HD 7950 Boost, FirePro W8000, Radeon R9 285, Radeon R9 380 OEM, Radeon R9 380, Radeon R9 380X, FirePro D300, Radeon Sky 700, FirePro S9050, FirePro S9000, Tesla K8, Quadro K5000, Quadro K5000 Mac Edition, Quadro K5000 SYNC, Radeon HD 6950, Radeon RX 470D, FirePro D500, FirePro D700, Radeon HD 8970 OEM, Radeon HD 7970, FirePro W9000, FirePro W7100, Radeon HD 7950 Monica BIOS 1, FirePro S9010, Radeon HD 7950 Mac Edition, Radeon HD 7950, Radeon Sky 500, FirePro W7000, FirePro S7000, Radeon HD 5870 Eyefinity 6",0.0011982649718270157,111.0,320.0,"Radeon Pro WX 5100, Tesla K8, Radeon RX 470D, Radeon R9 370, GeForce GTX 660 Ti",0.00925840471472059,56.2,237.5,"Ryzen AI Z2 Extreme GPU, RTX PRO 4000 Blackwell SFF, RTX PRO 2000 Blackwell, RTX 4000 SFF Ada Generation, Radeon RX 7400",0.007209877337728228,60.6,240.0,"RTX PRO 4000 Blackwell SFF, Radeon RX 7400, RTX A1000, RTX 4000 SFF Ada Generation, RTX PRO 2000 Blackwell",0.00925840471472059,56.2,237.5,"RTX PRO 4000 Blackwell SFF, Ryzen AI Z2 Extreme GPU, RTX 4000 SFF Ada Generation, RTX PRO 2000 Blackwell, Radeon RX 7400",0.007209877337728228,60.6,240.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, RTX A1000, RTX 4000 SFF Ada Generation"
Lost in the Ocean VR,0.0022204569416870716,153.0,395.0,"Radeon RX 5300 OEM, Radeon RX 590, Radeon Pro W5500X, Radeon Pro 5500 XT, GeForce RTX 2060, GeForce RTX 2060 TU104, GeForce RTX 3060 8 GB, GeForce RTX 2060 12 GB, GeForce GTX 1660, Quadro P4000, GeForce RTX 3060 12 GB, Radeon RX 5500 OEM, Radeon RX 5500 XT, GeForce GTX 970, GeForce GTX 1660 SUPER, CMP 30HX, Radeon Pro W5500, GeForce GTX 980, GeForce RTX 3060 3840SP, GeForce GTX 1070, Radeon PRO W7500, GeForce RTX 3060 8 GB GA104, GeForce GTX 1070 Ti, RTX A2000 12 GB, RTX A2000, GeForce GTX 1660 Ti, P104-101, GeForce RTX 3060 12 GB GA104, RTX 4000 SFF Ada Generation, GeForce RTX 2070, GeForce RTX 2060 SUPER, Quadro RTX 4000, Radeon RX 5600 OEM, CMP 40HX, Radeon RX 5600 XT, Quadro M5000, Radeon RX 5700, Radeon Pro 5700, Radeon Pro 5700 XT, Tesla P4, GeForce RTX 2070 SUPER, GeForce RTX 2080, RTX 2000 Ada Generation, Radeon Pro W5700, Tesla T10 16 GB, GeForce GTX TITAN BLACK, Radeon RX 5700 XT, Quadro RTX 5000, GeForce GTX 780 Ti, GeForce RTX 2080 SUPER",0.005355161087853569,70.0,250.0,"RTX 4000 SFF Ada Generation, RTX 2000 Ada Generation, RTX A2000 12 GB, RTX A2000, Radeon PRO W7500",0.007335589102336339,64.6,240.0,"RTX PRO 4000 Blackwell SFF, RTX PRO 2000 Blackwell, RTX 4000 SFF Ada Generation, Radeon RX 7400, RTX 2000 Ada Generation",0.007335589102336339,64.6,240.0,"RTX PRO 4000 Blackwell SFF, RTX 4000 SFF Ada Generation, RTX PRO 2000 Blackwell, Radeon RX 7400, RTX 2000 Ada Generation",0.0072461394923073906,70.6,250.0,"RTX PRO 4000 Blackwell SFF, RTX PRO 2000 Blackwell, RTX 4000 SFF Ada Generation, RTX 3500 Embedded Ada Generation, Radeon RX 7400",0.007082945108413697,64.6,240.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, RTX 4000 SFF Ada Generation, RTX A2000 12 GB"
Lucius 2 : The Prophecy,0.00046134189012572214,183.46,488.29787234042556,"Radeon HD 6870, Radeon HD 6850 1440SP Edition, Radeon HD 5850, FirePro V7800P, FireStream 9350, FirePro V7800, Radeon HD 6870 1600SP Edition, FirePro V8800, FireStream 9370, FirePro V9800P, FirePro V9800, Radeon HD 7850, Radeon HD 5870 Mac Edition, Radeon HD 6930, Radeon HD 5870, Radeon HD 5870 Eyefinity 6, Radeon Sky 500, FirePro S7000, FirePro W7000, Radeon HD 7870 GHz Edition, Radeon HD 8870 OEM, GeForce GTX 580, GeForce GTX 580 Rev. 2, FirePro V7900, FirePro V7900 SDI, Zhongshan Subor Z+ GPU, Radeon HD 6950, FirePro D300, Radeon HD 7950 Monica BIOS 1, FirePro W7100, FirePro D500, Radeon HD 7950 Mac Edition, Radeon HD 7950, FirePro S9010, GRID K240Q, GRID K200, GRID K260Q, GRID K220Q, GRID K280Q, FirePro S7150, Playstation 4 GPU, Playstation 4 Slim GPU, Radeon HD 6970, Radeon HD 8860 OEM, FirePro W8000, Radeon R9 380 OEM, Radeon R9 285, Quadro K5000 SYNC, Radeon R9 380, FirePro S9000",0.0009906466078888523,104.4,375.0,"Zhongshan Subor Z+ GPU, Playstation 4 GPU, Playstation 4 Slim GPU, Quadro K5000 SYNC, FirePro W7100",0.012130146707807269,44.8,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, RTX PRO 4000 Blackwell SFF, RTX PRO 2000 Blackwell",0.007335589102336339,64.6,240.0,"RTX PRO 4000 Blackwell SFF, Radeon RX 7400, RTX PRO 2000 Blackwell, RTX 4000 SFF Ada Generation, RTX 2000 Ada Generation",0.012106147238186428,44.8,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z2 Extreme GPU, Ryzen AI Z2 Extreme GPU, Ryzen Z2 GPU, RTX 4000 SFF Ada Generation",0.006538345754146575,56.6,240.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, RTX A1000, T1000 8 GB"
